Frame,Frame Processing Time (s),DeepFace Analysis Time (s)
552,0.002732992172241211,0
553,0.002505064010620117,0
554,0.002087116241455078,0
555,0.0025305747985839844,0
556,0.002287149429321289,0
557,0.002127408981323242,0
558,0.0022516250610351562,0
559,0.0021965503692626953,0
560,0.002257823944091797,0
561,0.0020928382873535156,0
562,0.0020248889923095703,0
563,0.0023298263549804688,0
564,0.0020682811737060547,0
565,0.0023632049560546875,0
566,0.001983165740966797,0
567,0.0020956993103027344,0
568,0.0020978450775146484,0
569,0.002421855926513672,0
570,0.002099275588989258,0
571,0.0022385120391845703,0
572,0.0022611618041992188,0
573,0.0020830631256103516,0
574,0.0019240379333496094,0
575,0.00209808349609375,0
576,0.002007007598876953,0
577,0.0022552013397216797,0
578,0.0019953250885009766,0
579,0.0020711421966552734,0
580,0.001987457275390625,0
581,0.003073453903198242,0
582,0.00532221794128418,0
583,0.004522800445556641,0
584,0.008189201354980469,0
585,0.007013082504272461,0
586,0.002888917922973633,0
587,0.004283905029296875,0
588,0.00862574577331543,0
589,0.003351926803588867,0
590,0.007250547409057617,0
591,0.027162551879882812,0
592,0.0064127445220947266,0
593,0.002722501754760742,0
594,0.0025327205657958984,0
595,0.0046634674072265625,0
596,0.003009796142578125,0
597,0.003138303756713867,0
598,0.002447843551635742,0
599,0.003944873809814453,0
600,0.004383563995361328,0
601,0.0033044815063476562,0
602,0.0030601024627685547,0
603,0.005527019500732422,0
604,0.003022909164428711,0
605,0.004904747009277344,0
606,0.0026731491088867188,0
607,0.004807949066162109,0
608,0.002659320831298828,0
609,0.004224300384521484,0
610,0.005396604537963867,0
611,0.002822399139404297,0
612,0.003387928009033203,0
613,0.004204511642456055,0
614,0.0032775402069091797,0
615,0.00608372688293457,0
616,0.00457310676574707,0
617,0.002634286880493164,0
618,0.005071163177490234,0
619,0.00706791877746582,0
620,0.002834320068359375,0
621,0.005446434020996094,0
622,0.005359649658203125,0
623,0.005419254302978516,0
624,0.0070116519927978516,0
625,0.0030727386474609375,0
626,0.009459733963012695,0
627,0.013286113739013672,0
628,0.01695108413696289,0
629,0.006157398223876953,0
630,0.002699136734008789,0
631,0.008613109588623047,0
632,0.019833087921142578,0
633,0.014652490615844727,0
634,0.002705097198486328,0
635,0.002290487289428711,0
636,0.002121448516845703,0
637,0.0022711753845214844,0
638,0.0022437572479248047,0
639,0.0022618770599365234,0
640,0.0024118423461914062,0
641,0.0023126602172851562,0
642,0.01729559898376465,0
643,0.01841259002685547,0
644,0.013958215713500977,0
645,0.0054624080657958984,0
646,0.002469301223754883,0
647,0.006472110748291016,0
648,0.007116079330444336,0
649,0.013085365295410156,0
650,0.010823726654052734,0
651,0.007735490798950195,0
652,0.016941070556640625,0
653,0.003913164138793945,0
654,0.006017923355102539,0
655,0.0028269290924072266,0
656,0.0038051605224609375,0
657,0.0171663761138916,0
658,0.0025818347930908203,0
659,0.0023725032806396484,0
660,0.002262115478515625,0
661,0.00203704833984375,0
662,0.0026276111602783203,0
663,0.003087759017944336,0
664,0.002416372299194336,0
665,0.0022478103637695312,0
666,0.0022115707397460938,0
667,0.002218484878540039,0
668,0.002422809600830078,0
669,0.002708911895751953,0
670,0.0022923946380615234,0
671,0.002133607864379883,0
672,0.002572298049926758,0
673,0.0022008419036865234,0
674,0.0025663375854492188,0
675,0.0022792816162109375,0
676,0.0024940967559814453,0
677,0.0025784969329833984,0
678,0.002222776412963867,0
679,0.0024878978729248047,0
680,0.002166748046875,0
681,0.0038895606994628906,0
682,0.0022525787353515625,0
683,0.0023560523986816406,0
684,0.0023927688598632812,0
685,0.0024013519287109375,0
686,0.004673957824707031,0
687,0.002530336380004883,0
688,0.002325296401977539,0
689,0.002400636672973633,0
690,0.002126932144165039,0
691,0.0025904178619384766,0
692,0.002361774444580078,0
693,0.002665996551513672,0
694,0.0021991729736328125,0
695,0.0021703243255615234,0
696,0.002266407012939453,0
697,0.002168416976928711,0
698,0.002196788787841797,0
699,0.002240419387817383,0
700,0.0022630691528320312,0
701,0.0023086071014404297,0
702,0.002377748489379883,0
703,0.0024013519287109375,0
704,0.0026361942291259766,0
705,0.0023033618927001953,0
706,0.0023458003997802734,0
707,0.002298593521118164,0
708,0.0023124217987060547,0
709,0.002543210983276367,0
710,0.0025196075439453125,0
711,0.0025489330291748047,0
712,0.00223541259765625,0
713,0.002174854278564453,0
714,0.0023589134216308594,0
715,0.002317190170288086,0
716,0.002382516860961914,0
717,0.0022597312927246094,0
718,0.0023925304412841797,0
719,0.0027763843536376953,0
720,0.0024330615997314453,0
721,0.0024907588958740234,0
722,0.002636432647705078,0
723,0.002254962921142578,0
724,0.002574443817138672,0
725,0.002541780471801758,0
726,0.0023207664489746094,0
727,0.002279996871948242,0
728,0.0023050308227539062,0
729,0.002398252487182617,0
730,0.0025517940521240234,0
731,0.0021436214447021484,0
732,0.0021409988403320312,0
733,0.0024552345275878906,0
734,0.0023355484008789062,0
735,0.0026352405548095703,0
736,0.0024194717407226562,0
737,0.002543210983276367,0
738,0.0024840831756591797,0
739,0.0024797916412353516,0
740,0.0023958683013916016,0
741,0.0024771690368652344,0
742,0.0024538040161132812,0
743,0.002473115921020508,0
744,0.0021593570709228516,0
745,0.0023381710052490234,0
746,0.002345561981201172,0
747,0.0024101734161376953,0
748,0.002437114715576172,0
749,0.002103567123413086,0
750,0.0022530555725097656,0
751,0.0026171207427978516,0
752,0.0026237964630126953,0
753,0.002432107925415039,0
754,0.0024871826171875,0
755,0.0025281906127929688,0
756,0.0026519298553466797,0
757,0.0023980140686035156,0
758,0.0022728443145751953,0
759,0.002381563186645508,0
760,0.0026230812072753906,0
761,0.002557516098022461,0
762,0.002490997314453125,0
763,0.0023889541625976562,0
764,0.0024530887603759766,0
765,0.0024852752685546875,0
766,0.002658843994140625,0
767,0.0023958683013916016,0
768,0.0025005340576171875,0
769,0.0022504329681396484,0
770,0.002329587936401367,0
771,0.002560138702392578,0
772,0.003209829330444336,0
773,0.0025899410247802734,0
774,0.0024492740631103516,0
775,0.002255678176879883,0
776,0.0024225711822509766,0
777,0.002481222152709961,0
778,0.0024063587188720703,0
779,0.0022935867309570312,0
780,0.0024313926696777344,0
781,0.002554655075073242,0
782,0.0023775100708007812,0
783,0.002355813980102539,0
784,0.0026025772094726562,0
785,0.00254058837890625,0
786,0.0021343231201171875,0
787,0.002432584762573242,0
788,0.0024404525756835938,0
789,0.0024323463439941406,0
790,0.002671957015991211,0
791,0.0024802684783935547,0
792,0.0024099349975585938,0
793,0.0021584033966064453,0
794,0.0021338462829589844,0
795,0.0021305084228515625,0
796,0.002530336380004883,0
797,0.0024213790893554688,0
798,0.0024967193603515625,0
799,0.0022726058959960938,0
800,0.00241851806640625,0
801,0.0024633407592773438,0
802,0.002467632293701172,0
803,0.0025174617767333984,0
804,0.0023343563079833984,0
805,0.0023479461669921875,0
806,0.0023641586303710938,0
807,0.002753019332885742,0
808,0.002550363540649414,0
809,0.002041339874267578,0
810,0.0027205944061279297,0
811,0.002209901809692383,0
812,0.0024619102478027344,0
813,0.0023391246795654297,0
814,0.0023589134216308594,0
815,0.002171754837036133,0
816,0.0022025108337402344,0
817,0.0021820068359375,0
818,0.0023436546325683594,0
819,0.0023355484008789062,0
820,0.0021326541900634766,0
821,0.002382040023803711,0
822,0.0023849010467529297,0
823,0.0024695396423339844,0
824,0.002510547637939453,0
825,0.0023114681243896484,0
826,0.0025610923767089844,0
827,0.0033435821533203125,0
828,0.002377033233642578,0
829,0.0027015209197998047,0
830,0.002374410629272461,0
831,0.0031821727752685547,0
832,0.0025017261505126953,0
833,0.002511739730834961,0
834,0.005667924880981445,0
835,0.002602815628051758,0
836,0.002542734146118164,0
837,0.0038292407989501953,0
838,0.0024030208587646484,0
839,0.00273895263671875,0
840,0.0023546218872070312,0
841,0.0024085044860839844,0
842,0.0024917125701904297,0
843,0.002435922622680664,0
844,0.0020503997802734375,0
845,0.0021202564239501953,0
846,0.0022907257080078125,0
847,0.002171039581298828,0
848,0.0020232200622558594,0
849,0.002023458480834961,0
850,0.0023674964904785156,0
851,0.002179861068725586,0
852,0.002551555633544922,0
853,0.0022568702697753906,0
854,0.002560853958129883,0
855,0.002498626708984375,0
856,0.0022830963134765625,0
857,0.002301931381225586,0
858,0.002460956573486328,0
859,0.0022153854370117188,0
860,0.0022759437561035156,0
861,0.0021953582763671875,0
862,0.0023124217987060547,0
863,0.002285003662109375,0
864,0.0024309158325195312,0
865,0.002124309539794922,0
866,0.002152681350708008,0
867,0.0022635459899902344,0
868,0.002616405487060547,0
869,0.002394437789916992,0
870,0.002180337905883789,0
871,0.0023229122161865234,0
872,0.0024428367614746094,0
873,0.002432584762573242,0
874,0.0024383068084716797,0
875,0.0024263858795166016,0
876,0.0025110244750976562,0
877,0.002179384231567383,0
878,0.0024411678314208984,0
879,0.002277851104736328,0
880,0.002576112747192383,0
881,0.002418994903564453,0
882,0.002749919891357422,0
883,0.002992391586303711,0
884,0.0025129318237304688,0
885,0.0037708282470703125,0
886,0.0031609535217285156,0
887,0.0033516883850097656,0
888,0.00348663330078125,0
889,0.003131866455078125,0
890,0.0029404163360595703,0
891,0.0028731822967529297,0
892,0.0028047561645507812,0
893,0.002737760543823242,0
894,0.002608060836791992,0
895,0.0026569366455078125,0
896,0.002724885940551758,0
897,0.0031538009643554688,0
898,0.0027458667755126953,0
899,0.0025200843811035156,0
900,0.0027413368225097656,0
901,0.002624988555908203,0
902,0.0023827552795410156,0
903,0.0027942657470703125,0
904,0.002439737319946289,0
905,0.00225830078125,0
906,0.0027298927307128906,0
907,0.0025641918182373047,0
908,0.002397775650024414,0
909,0.0024285316467285156,0
910,0.0025060176849365234,0
911,0.0028014183044433594,0
912,0.0024399757385253906,0
913,0.0023674964904785156,0
914,0.0022873878479003906,0
915,0.0026040077209472656,0
916,0.0026221275329589844,0
917,0.002647876739501953,0
918,0.002347230911254883,0
919,0.002480030059814453,0
920,0.0022928714752197266,0
921,0.002415180206298828,0
922,0.002413034439086914,0
923,0.0022983551025390625,0
924,0.002290487289428711,0
925,0.002351045608520508,0
926,0.0025877952575683594,0
927,0.002307415008544922,0
928,0.0024673938751220703,0
929,0.002282857894897461,0
930,0.002260923385620117,0
931,0.002245664596557617,0
932,0.0024063587188720703,0
933,0.0023956298828125,0
934,0.002722024917602539,0
935,0.002500295639038086,0
936,0.002446413040161133,0
937,0.0028853416442871094,0
938,0.0024614334106445312,0
939,0.0023949146270751953,0
940,0.00231170654296875,0
941,0.002592325210571289,0
942,0.0022780895233154297,0
943,0.0024046897888183594,0
944,0.0023751258850097656,0
945,0.002531766891479492,0
946,0.0024056434631347656,0
947,0.0025076866149902344,0
948,0.002420186996459961,0
949,0.0024271011352539062,0
950,0.002445697784423828,0
951,0.0024268627166748047,0
952,0.0023055076599121094,0
953,0.002321958541870117,0
954,0.0025687217712402344,0
955,0.002401590347290039,0
956,0.002863168716430664,0
957,0.0025289058685302734,0
958,0.002605438232421875,0
959,0.0024352073669433594,0
960,0.002367258071899414,0
961,0.0025396347045898438,0
962,0.0026073455810546875,0
963,0.002654552459716797,0
964,0.0029184818267822266,0
965,0.0025534629821777344,0
966,0.002461671829223633,0
967,0.002459287643432617,0
968,0.002568483352661133,0
969,0.0024166107177734375,0
970,0.002492189407348633,0
971,0.0025625228881835938,0
972,0.002570629119873047,0
973,0.0026366710662841797,0
974,0.0024099349975585938,0
975,0.0027205944061279297,0
976,0.0022449493408203125,0
977,0.0025696754455566406,0
978,0.0024056434631347656,0
979,0.0022122859954833984,0
980,0.0022389888763427734,0
981,0.0023233890533447266,0
982,0.0022754669189453125,0
983,0.0023174285888671875,0
984,0.002667665481567383,0
985,0.002562284469604492,0
986,0.002454996109008789,0
987,0.0025513172149658203,0
988,0.0024330615997314453,0
989,0.002607107162475586,0
990,0.0023140907287597656,0
991,0.0026373863220214844,0
992,0.0025370121002197266,0
993,0.002551555633544922,0
994,0.002419710159301758,0
995,0.002466440200805664,0
996,0.0026388168334960938,0
997,0.0023508071899414062,0
998,0.002555370330810547,0
999,0.0023806095123291016,0
1000,0.002716064453125,0
1001,0.002588987350463867,0
1002,0.0026154518127441406,0
1003,0.002576112747192383,0
1004,0.002624034881591797,0
1005,0.0024983882904052734,0
1006,0.0026330947875976562,0
1007,0.002397298812866211,0
1008,0.028957366943359375,0
1009,0.0031783580780029297,0
1010,0.002954244613647461,0
1011,0.0027244091033935547,0
1012,0.002990245819091797,0
1013,0.005926609039306641,0
1014,0.020592689514160156,0
1015,0.004393100738525391,0
1016,0.0036101341247558594,0
1017,0.0037009716033935547,0
1018,0.003596782684326172,0
1019,0.0025131702423095703,0
1020,0.0032165050506591797,0
1021,0.0027282238006591797,0
1022,0.0029926300048828125,0
1023,0.002481222152709961,0
1024,0.0023813247680664062,0
1025,0.0023391246795654297,0
1026,0.002924680709838867,0
1027,0.004036426544189453,0
1028,0.012209653854370117,0
1029,0.02016615867614746,0
1030,0.003991603851318359,0
1031,0.012750625610351562,0
1032,0.004028797149658203,0
1033,0.012377262115478516,0
1034,0.0205380916595459,0
1035,0.004069328308105469,0
1036,0.012392044067382812,0
1037,0.012971639633178711,0
1038,0.012465238571166992,0
1039,0.020641803741455078,0
1040,0.02191162109375,0
1041,0.003968954086303711,0
1042,0.011554241180419922,0
1043,0.009509801864624023,0
1044,0.0022890567779541016,0
1045,0.0025284290313720703,0
1046,0.0021538734436035156,0
1047,0.0023207664489746094,0
1048,0.002401113510131836,0
1049,0.002732992172241211,0
1050,0.002465963363647461,0
1051,0.0023131370544433594,0
1052,0.002275705337524414,0
1053,0.0023603439331054688,0
1054,0.0024423599243164062,0
1055,0.0024688243865966797,0
1056,0.0024030208587646484,0
1057,0.0023956298828125,0
1058,0.0026705265045166016,0
1059,0.0025551319122314453,0
1060,0.00522613525390625,0
1061,0.007025480270385742,0
1062,0.00821065902709961,0
1063,0.0051844120025634766,0
1064,0.0037009716033935547,0
1065,0.003077983856201172,0
1066,0.004020214080810547,0
1067,0.0059473514556884766,0
1068,0.009686470031738281,0
1069,0.02440619468688965,0
1070,0.006567239761352539,0
1071,0.002255678176879883,0
1072,0.004254341125488281,0
1073,0.002143383026123047,0
1074,0.004477024078369141,0
1075,0.0033245086669921875,0
1076,0.0025157928466796875,0
1077,0.0038750171661376953,0
1078,0.004521369934082031,0
1079,0.003810405731201172,0
1080,0.0030930042266845703,0
1081,0.0032596588134765625,0
1082,0.004018068313598633,0
1083,0.002310514450073242,0
1084,0.0030972957611083984,0
1085,0.003642559051513672,0
1086,0.006859779357910156,0
1087,0.002338886260986328,0
1088,0.0029120445251464844,0
1089,0.002525806427001953,0
1090,0.0022478103637695312,0
1091,0.0020864009857177734,0
1092,0.0022706985473632812,0
1093,0.0027039051055908203,0
1094,0.002236604690551758,0
1095,0.0022470951080322266,0
1096,0.002228975296020508,0
